ora,temperatura_CPU,temperatura,umidità,pressione,beccheggio,rollio,imbardata,mag_x,mag_y,mag_z,accel_x,accel_y,accel_z,giro_x,giro_y,giro_z
2018-02-06 19:46:18.143066,44.4,32.28343200683594,29.442609786987305,994.326416015625,357.0285434905023,0.08441326741555621,165.7320130403665,-48.38638687133789,-12.495831489562988,18.11060905456543,0.05212587118148804,0.0012139629106968641,1.0032999515533447,-0.0019734539091587067,0.0011429106816649437,0.0008032508194446564
2018-02-06 19:46:19.241703,43.9,32.24789047241211,28.94547462463379,994.335205078125,357.0476424069689,0.07238054183104327,165.79587530910612,-48.287620544433594,-12.628512382507324,18.54612159729004,0.04921652376651764,0.0014567554462701082,1.008173942565918,0.0031347982585430145,1.9871629774570465e-05,-0.0005362750962376595
2018-02-06 19:46:20.242448,43.9,32.28343200683594,29.71843910217285,994.33837890625,357.02954325944205,0.04530068272136744,165.8118442913856,-48.225093841552734,-12.323789596557617,17.953227996826172,0.05552011355757713,0.0009711703169159591,1.0042747259140015,0.0004226379096508026,-0.00035715941339731216,0.003455445170402527
2018-02-06 19:46:21.313017,43.9,32.159034729003906,30.860244750976562,994.316650390625,357.03711281658974,0.05846876050272973,165.82004051838962,-48.03192901611328,-12.248634338378906,17.628704071044922,0.04897407442331314,0.0014567554462701082,1.0050058364868164,-0.001572389155626297,-0.00098124286159873,-0.0019338871352374554
2018-02-06 19:46:22.349298,43.3,32.33674621582031,29.432987213134766,994.31494140625,357.0026120369881,0.04240209117686353,165.8416375765452,-48.08485794067383,-12.342774391174316,17.854265213012695,0.05648989602923393,0.0014567554462701082,0.9996444582939148,-0.0008005350828170776,-0.0008415966294705868,-0.0011271024122834206
2018-02-06 19:46:23.418450,43.3,32.39006042480469,29.224512100219727,994.32861328125,357.01955709598866,0.04136459277905587,165.63574835420434,-47.79127502441406,-12.516069412231445,17.56296730041504,0.05576256290078163,0.0009711703169159591,1.0042747259140015,-0.0001889839768409729,-0.0005361586809158325,-0.002348695881664753
2018-02-06 19:46:24.469813,44.4,32.425601959228516,29.019243240356445,994.337646484375,356.9777710658636,0.0381293642889309,165.77920964753127,-47.924278259277344,-12.447918891906738,17.602432250976562,0.04824673756957054,0.0012139629106968641,1.0006192922592163,0.00042283907532691956,-0.0011452483013272285,0.0016218135133385658
2018-02-06 19:46:25.477136,43.9,32.265663146972656,28.0538387298584,994.326416015625,357.0174476347522,0.056636295453609355,165.87861622071165,-48.20832824707031,-12.772963523864746,18.294574737548828,0.04824673756957054,0.0014567554462701082,1.0037872791290283,-0.0007990002632141113,0.0006863977760076523,-0.00021133199334144592
2018-02-06 19:46:26.497065,44.4,32.28343200683594,29.747304916381836,994.327880859375,357.02228468934504,0.06603122732706851,165.78710534621183,-48.090362548828125,-12.651167869567871,17.637863159179688,0.05673234164714813,0.0007283777231350541,1.000862956047058,-0.0011056438088417053,0.0006868094205856323,-0.0005182065069675446
2018-02-06 19:46:27.524906,44.4,32.301204681396484,30.119354248046875,994.329833984375,356.9933381341991,0.09596741285070548,165.7205519829392,-48.26823425292969,-12.827859878540039,17.651634216308594,0.051883429288864136,0.0012139629106968641,1.0057368278503418,-0.0014132149517536163,0.0012986985966563225,-0.00021398253738880157
2018-02-06 19:46:28.559594,43.9,32.33674621582031,29.227718353271484,994.30322265625,356.9763659678853,0.0923379276989974,165.77080851485218,-47.7591438293457,-12.291783332824707,18.671796798706055,0.04945896565914154,0.0009711703169159591,1.0084174871444702,-0.0011083334684371948,0.002216506749391556,-0.0014366032555699348
2018-02-06 19:46:29.619224,43.3,32.31897735595703,28.772279739379883,994.29296875,356.94652359074104,0.1030137868460984,165.9209224124307,-48.452857971191406,-12.02835750579834,18.388532638549805,0.053095657378435135,0.0007283777231350541,1.0006192922592163,-0.0011092908680438995,-0.0005307253450155258,-0.0008268775418400764
2018-02-06 19:46:30.635803,43.3,32.35451889038086,30.536306381225586,994.3154296875,356.9549900371041,0.08162405561431837,165.92808045068088,-48.60301208496094,-12.073115348815918,18.917591094970703,0.054065439850091934,0.0007283777231350541,0.999400794506073,-0.001110181212425232,-0.0008346480317413807,0.0006997175514698029
2018-02-06 19:46:31.644182,43.3,32.44337463378906,28.88453483581543,994.303955078125,356.9829086487799,0.08302159636184629,165.8740946354811,-48.03349685668945,-11.970282554626465,17.13105583190918,0.054792776703834534,0.0012139629106968641,1.0084174871444702,0.0001104213297367096,-0.0005296152085065842,0.0003936309367418289
2018-02-06 19:46:32.715083,43.3,32.40782928466797,29.638256072998047,994.326904296875,356.99834530319094,0.0812498226127825,165.80301968697796,-48.26280975341797,-12.398616790771484,18.261226654052734,0.04824673756957054,0.0009711703169159591,1.0011066198349,-0.0035544298589229584,-0.00022376235574483871,-0.0014386940747499466
2018-02-06 19:46:33.724232,43.3,32.33674621582031,28.457962036132812,994.290283203125,356.9954943395427,0.04274210319642992,165.93965079113488,-48.669395446777344,-12.327848434448242,17.88150405883789,0.05285320803523064,0.0012139629106968641,0.999400794506073,0.0022492706775665283,-0.0014440789818763733,0.000392683781683445
2018-02-06 19:46:34.803861,43.3,32.31897735595703,29.740890502929688,994.294921875,356.9831427962024,0.03834489210880984,165.94608482933305,-48.16645431518555,-12.099260330200195,18.240812301635742,0.054550331085920334,0.0012139629106968641,0.9996444582939148,-0.0026361048221588135,0.0006953589618206024,0.0016135023906826973
2018-02-06 19:46:35.821004,43.3,32.425601959228516,28.63436508178711,994.3037109375,356.99761575361026,0.04280517905960006,165.83609146293915,-47.957515716552734,-12.514176368713379,17.990922927856445,0.055035222321748734,0.0012139629106968641,1.0050058364868164,-0.0008028075098991394,-0.0014419257640838623,-0.00022015348076820374
2018-02-06 19:46:36.848454,43.9,32.44337463378906,29.019243240356445,994.328857421875,357.01342529366127,0.07020724100419,165.72874820994323,-48.187374114990234,-12.443154335021973,18.166467666625977,0.05018630623817444,0.0012139629106968641,0.9996444582939148,-0.002329830080270767,0.002224002033472061,-0.0011378135532140732
2018-02-06 19:46:37.948559,43.3,32.33674621582031,29.699195861816406,994.31591796875,357.021763460534,0.10551927232240965,165.71547032219672,-47.82396697998047,-12.322656631469727,17.678489685058594,0.05600500851869583,0.0012139629106968641,1.0045183897018433,-0.00019308552145957947,0.0006974944844841957,-0.0008325874805450439
2018-02-06 19:46:38.956854,43.3,32.28343200683594,28.704925537109375,994.313720703125,357.05737435931917,0.09763908163974627,165.7708494959872,-48.44850540161133,-12.460646629333496,17.714643478393555,0.05576256290078163,0.0009711703169159591,1.0030561685562134,0.0010284297168254852,-0.002052354160696268,-0.0014423718675971031
2018-02-06 19:46:40.031371,44.4,32.37228775024414,28.36815643310547,994.299560546875,357.01521309567653,0.0937128767954327,165.68013092343108,-48.05866622924805,-12.41212272644043,17.934486389160156,0.054065439850091934,0.0014567554462701082,0.999400794506073,0.00011102482676506042,-0.002050518523901701,-0.0011373767629265785
2018-02-06 19:46:41.079237,43.3,32.33674621582031,29.452232360839844,994.319091796875,356.9951590199432,0.06673713137985329,165.4684360402957,-48.06006622314453,-12.6411771774292,18.37442398071289,0.04970141127705574,0.0012139629106968641,1.0025688409805298,0.0013335160911083221,0.005891354754567146,-0.0035803797654807568
2018-02-06 19:46:42.107414,44.4,32.39006042480469,29.35280418395996,994.305419921875,356.99528431122576,0.06612024656990345,165.49750532540327,-48.34226989746094,-12.926738739013672,18.30638313293457,0.054792776703834534,0.0012139629106968641,1.006224274635315,0.0010280013084411621,-0.0008275355212390423,0.0003896038979291916
2018-02-06 19:46:43.185802,43.9,32.35451889038086,29.612598419189453,994.311767578125,357.00156104162954,0.08181577448864814,165.3981260729796,-48.11979675292969,-12.827752113342285,16.977384567260742,0.05673234164714813,0.0014567554462701082,0.999400794506073,0.002249065786600113,0.00039417948573827744,0.0006948839873075485
2018-02-06 19:46:44.195594,43.3,32.301204681396484,29.545244216918945,994.344970703125,357.0344155321978,0.07699260038766793,165.41018818705385,-47.95410919189453,-12.75998306274414,17.40416717529297,0.04897407442331314,0.0009711703169159591,1.0074427127838135,0.0016378052532672882,0.0010038726031780243,0.0003899894654750824
2018-02-06 19:46:45.259634,44.4,32.39006042480469,29.686365127563477,994.32861328125,357.0393061610869,0.07822975175161954,165.40996962100039,-48.33501052856445,-12.95508098602295,18.417932510375977,0.054307885468006134,0.0009711703169159591,0.9998881816864014,-0.002944592386484146,0.0010031415149569511,0.0009998790919780731
2018-02-06 19:46:46.297625,43.9,32.21234893798828,28.874914169311523,994.322021484375,357.0159893893644,0.07399539465196865,165.3578142964982,-48.057491302490234,-12.429064750671387,18.490734100341797,0.05576256290078163,0.0009711703169159591,1.0020813941955566,-0.002027854323387146,0.00039303768426179886,-0.0005275672301650047
2018-02-06 19:46:47.360915,44.4,32.37228775024414,29.42015838623047,994.337646484375,357.01772724562136,0.07916344661528822,165.41611679125342,-48.544864654541016,-12.554773330688477,17.0523738861084,0.054550331085920334,0.0012139629106968641,1.000375509262085,0.0013307370245456696,-0.0002179434522986412,0.0019162576645612717
2018-02-06 19:46:48.392490,43.3,32.40782928466797,29.083389282226562,994.304931640625,357.02083455480687,0.06966690900781852,165.46268502101455,-47.943172454833984,-12.360811233520508,18.264013290405273,0.05164097994565964,0.0012139629106968641,0.9998881816864014,-0.0008066631853580475,-0.0026609525084495544,-0.0014428850263357162
2018-02-06 19:46:49.422025,43.3,32.40782928466797,28.52531623840332,994.344482421875,356.9992637501909,0.0793935853036993,165.68216631980374,-48.314247131347656,-12.73882007598877,17.314640045166016,0.04921652376651764,0.0016995479818433523,1.0084174871444702,-0.0011134259402751923,-0.0008277255110442638,-0.0008329367265105247
2018-02-06 19:46:50.504837,43.3,32.37228775024414,29.05773162841797,994.3291015625,357.0339100981992,0.05880251262724138,165.55807544296295,-48.074459075927734,-12.839481353759766,17.588979721069336,0.05261076241731644,0.0019423406338319182,1.0015939474105835,0.0004129745066165924,-0.0014382973313331604,-0.00022293813526630402
2018-02-06 19:46:51.551029,43.3,32.37228775024414,29.19243812561035,994.330078125,357.0325291193264,0.07597369491203938,165.457480416867,-47.87236404418945,-12.721341133117676,17.267976760864258,0.05139853432774544,0.0007283777231350541,1.0059806108474731,0.00010609254240989685,0.0010044798254966736,0.0009977445006370544
2018-02-06 19:46:52.655369,43.3,32.425601959228516,29.6190128326416,994.30126953125,357.00774086872457,0.08960830663022527,165.48142706009708,-47.922119140625,-12.97359561920166,17.84773063659668,0.05261076241731644,0.0012139629106968641,1.0050058364868164,-0.0011172518134117126,0.001311739906668663,-0.0005310000851750374
2018-02-06 19:46:53.703868,43.3,32.35451889038086,28.83963394165039,994.296142578125,356.9947605210938,0.07793026396477036,165.5811888031143,-48.277523040771484,-12.52234172821045,18.07430076599121,0.053095657378435135,0.0009711703169159591,1.0018377304077148,0.0025473423302173615,0.00039580557495355606,0.001605866476893425
2018-02-06 19:46:54.773579,43.3,32.39006042480469,28.358535766601562,994.314697265625,357.00811887700644,0.07082337876219937,165.85405486045627,-48.23832321166992,-12.500950813293457,18.42685317993164,0.05261076241731644,0.0012139629106968641,1.0011066198349,-0.0008125193417072296,-0.0008260826580226421,-0.0017545819282531738
2018-02-06 19:46:55.885819,43.9,32.35451889038086,28.448339462280273,994.338623046875,357.0270903677564,0.048535284221470944,165.92202890307624,-48.34861755371094,-11.811747550964355,18.600025177001953,0.05236831679940224,0.0012139629106968641,1.002325177192688,-0.00020019710063934326,-0.0017417920753359795,7.847137749195099e-05
2018-02-06 19:46:56.890182,43.3,32.301204681396484,29.00641441345215,994.339111328125,357.0314612619384,0.07695708874006915,166.09100778314237,-48.44279479980469,-11.981138229370117,18.034143447875977,0.05115608870983124,0.0009711703169159591,1.0050058364868164,0.0001041516661643982,0.0013118768110871315,-0.002670660614967346
2018-02-06 19:46:57.912079,43.3,32.39006042480469,29.535621643066406,994.33251953125,357.0095719997523,0.06753561651240349,165.95432203747208,-48.479270935058594,-12.303709030151367,18.14306640625,0.05261076241731644,0.0012139629106968641,1.0042747259140015,-0.0014223679900169373,0.0003970768302679062,-0.0005335863679647446
2018-02-06 19:46:58.915086,43.3,32.28343200683594,28.720962524414062,994.340576171875,357.0168354790478,0.0739241912638926,166.08927291509318,-48.34254455566406,-12.503188133239746,18.860708236694336,0.05212587118148804,0.0016995479818433523,1.0028126239776611,-0.0029500536620616913,0.0007025096565485001,-0.0002281060442328453
2018-02-06 19:46:59.991313,43.9,32.39006042480469,29.548450469970703,994.313232421875,356.9984810532007,0.05560623755972664,165.91717946876554,-47.9648551940918,-12.74740219116211,17.58002471923828,0.05261076241731644,0.0012139629106968641,1.000375509262085,0.0004101507365703583,0.00039794109761714935,0.00038265157490968704
2018-02-06 19:47:01.061167,43.9,32.24789047241211,29.82427978515625,994.28759765625,357.0038303719813,0.06267655723785426,165.9654552458192,-48.80720138549805,-11.77566146850586,18.647262573242188,0.04921652376651764,0.0007283777231350541,1.004762053489685,0.0016315765678882599,0.0007049543783068657,0.0009916191920638084
2018-02-06 19:47:02.120965,43.3,32.31897735595703,29.15715789794922,994.314453125,356.9807343007463,0.05577214979157712,165.91095033624248,-48.66748046875,-12.187215805053711,17.11876678466797,0.05115608870983124,0.0009711703169159591,1.010123372077942,-0.0017267018556594849,-0.0020399135537445545,-0.0008416259661316872
2018-02-06 19:47:03.222981,44.4,32.33674621582031,29.21168327331543,994.314208984375,356.9693500829472,0.0478342893671521,166.13407895604846,-48.50279235839844,-12.065351486206055,18.944969177246094,0.051883429288864136,0.0012139629106968641,1.0035436153411865,-0.0005060397088527679,-0.0011222818866372108,-0.0005378266796469688
2018-02-06 19:47:04.258163,44.4,32.37228775024414,29.070560455322266,994.31591796875,356.98934823650677,0.041275376768075876,166.3117731574955,-48.37977981567383,-11.751551628112793,17.71202850341797,0.05018630623817444,0.0012139629106968641,1.0064680576324463,-0.0023380517959594727,-0.0014261519536376,0.0003762757405638695
2018-02-06 19:47:05.294062,43.9,32.39006042480469,29.291866302490234,994.297119140625,356.9823203987376,0.052943674407771625,166.27437104160052,-48.37337875366211,-12.614094734191895,17.452077865600586,0.054792776703834534,0.0019423406338319182,1.0011066198349,-0.0023369230329990387,-0.0014242073521018028,-0.0014566853642463684
2018-02-06 19:47:06.334179,43.3,32.39006042480469,29.808244705200195,994.290771484375,356.9992007843845,0.060629815013844575,165.9375061117355,-48.87924575805664,-12.849895477294922,17.32295036315918,0.054307885468006134,0.0012139629106968641,1.0011066198349,0.0013270750641822815,0.005296193063259125,0.0009857714176177979
2018-02-06 19:47:07.423173,43.3,32.35451889038086,29.586938858032227,994.335693359375,357.0551107919395,359.9592487135187,166.07107729114426,-48.75028610229492,-12.132635116577148,18.473106384277344,0.053822994232177734,0.0009711703169159591,1.0054932832717896,-0.0017263703048229218,0.0025462256744503975,-0.0026795966550707817
2018-02-06 19:47:08.505457,43.3,32.35451889038086,30.72553825378418,994.335205078125,357.0475090048367,0.012604797283194493,165.95281939585468,-48.19364547729492,-12.496271133422852,18.185081481933594,0.05261076241731644,0.0012139629106968641,1.0074427127838135,0.0007173344492912292,0.00010105222463607788,0.0006812671199440956
2018-02-06 19:47:09.596061,43.9,32.301204681396484,30.738367080688477,994.346923828125,357.04630923942034,0.055242009718107776,166.0180477024283,-48.37434005737305,-12.284391403198242,18.08997917175293,0.05042875185608864,0.0012139629106968641,1.0050058364868164,0.00010643899440765381,0.0016277125105261803,-0.0008462592959403992
2018-02-06 19:47:10.596738,44.4,32.31897735595703,28.015352249145508,994.312255859375,357.0207000854576,0.04928277305392413,165.8783566735232,-48.475379943847656,-12.759498596191406,17.363096237182617,0.054550331085920334,0.0009711703169159591,1.0069553852081299,-0.002336539328098297,0.0013220040127635002,-0.0008459575474262238
2018-02-06 19:47:11.654092,43.3,32.33674621582031,29.14112091064453,994.3095703125,357.00330252642453,0.06122844374199917,165.92752037516894,-48.661861419677734,-12.356512069702148,18.402889251708984,0.05018630623817444,0.0009711703169159591,1.0057368278503418,-0.002031613141298294,-0.0017308807000517845,0.0009858375415205956
2018-02-06 19:47:12.687101,43.3,32.301204681396484,29.32073211669922,994.322265625,357.014032967054,0.09436179145733019,166.0450132892715,-48.21609115600586,-12.198074340820312,19.098060607910156,0.04921652376651764,0.0009711703169159591,1.0006192922592163,0.0004096999764442444,0.002239704132080078,-0.0017637507990002632
2018-02-06 19:47:13.725243,43.3,32.35451889038086,30.61328125,994.34912109375,357.0362298011961,0.08101222007507333,165.88417599469605,-47.81513595581055,-12.359880447387695,18.81043815612793,0.04824673756957054,0.0012139629106968641,1.0084174871444702,-0.0008116811513900757,-0.002037049736827612,0.00037496909499168396
2018-02-06 19:47:14.752282,43.9,32.37228775024414,29.808244705200195,994.33154296875,357.02497621076486,0.0968925366273786,165.7708904771222,-48.047977447509766,-12.437840461730957,18.207164764404297,0.053338102996349335,0.0009711703169159591,1.0069553852081299,-0.0005069524049758911,-0.0011206818744540215,-0.0005398215726017952
2018-02-06 19:47:15.770833,43.9,32.31897735595703,29.394498825073242,994.330810546875,357.0097421141514,0.09069247242893919,165.74889726799478,-48.17022705078125,-12.756391525268555,18.559410095214844,0.04921652376651764,0.0014567554462701082,1.002325177192688,0.0010189823806285858,0.0013228245079517365,0.002209060825407505
2018-02-06 19:47:16.804264,44.4,32.265663146972656,30.180294036865234,994.313720703125,357.3372025138595,0.04252593504631629,165.7835536478434,-48.046661376953125,-12.297253608703613,18.162702560424805,0.054550331085920334,0.0014567554462701082,1.0052495002746582,0.00010123848915100098,-0.006008010357618332,-0.00298234261572361
2018-02-06 19:47:17.813634,43.3,32.28343200683594,30.372732162475586,994.339111328125,357.1708233745462,0.10323508764324946,165.73391183295576,-48.090911865234375,-12.73304557800293,18.62809944152832,0.053822994232177734,0.0009711703169159591,1.0074427127838135,9.91038978099823e-05,0.0016258275136351585,-0.0008428366854786873
2018-02-06 19:47:18.876830,44.4,32.301204681396484,29.432987213134766,994.326904296875,357.0644634553474,0.052948303461759896,165.7429003619035,-48.25285339355469,-12.44746208190918,17.892898559570312,0.05648989602923393,0.0012139629106968641,0.999400794506073,-0.00020604953169822693,0.0013196999207139015,0.0025158533826470375
2018-02-06 19:47:19.963252,43.3,32.33674621582031,31.19701385498047,994.31494140625,357.0300258549956,0.0701157738322287,165.7748110057058,-48.40166091918945,-12.741044998168945,18.62806510925293,0.054550331085920334,0.0012139629106968641,0.999400794506073,0.0019313469529151917,9.819865226745605e-05,0.0034308359026908875
2018-02-06 19:47:20.977447,44.4,32.40782928466797,29.15715789794922,994.328857421875,357.001483988558,0.07741513830128313,165.94717765960024,-48.537513732910156,-12.466767311096191,17.082048416137695,0.054065439850091934,0.0014567554462701082,0.9996444582939148,0.0022366568446159363,0.000709940679371357,0.001597125083208084
2018-02-06 19:47:22.050654,43.9,32.425601959228516,29.88201332092285,994.346435546875,357.0035680500285,0.06678147424860548,165.75593236283987,-48.110870361328125,-12.704757690429688,17.96286964416504,0.05818701907992363,0.0007283777231350541,1.0032999515533447,0.002542145550251007,-0.00020697619765996933,-0.000846262089908123
2018-02-06 19:47:23.063490,44.4,32.31897735595703,28.9294376373291,994.3330078125,357.04077187699414,0.05844281378801161,165.81762263142343,-48.02705383300781,-12.511003494262695,17.417282104492188,0.04921652376651764,0.0014567554462701082,1.0037872791290283,-0.0008175857365131378,-0.0002077147364616394,-0.0023736581206321716
2018-02-06 19:47:24.116952,43.3,32.265663146972656,28.15005874633789,994.35009765625,357.02720413309476,0.06022127098389996,165.7952605920808,-48.349327087402344,-12.581134796142578,18.121150970458984,0.046792060136795044,0.0009711703169159591,1.0091487169265747,-0.002649504691362381,9.902846068143845e-05,0.0006797937676310539
2018-02-06 19:47:25.120170,43.9,32.39006042480469,28.704925537109375,994.312255859375,357.03295685992316,0.0758815473892037,165.76565855221799,-48.526737213134766,-12.444571495056152,18.160600662231445,0.04751940071582794,0.0014567554462701082,0.9984260201454163,0.001931309700012207,-0.000817576888948679,0.0003740377724170685
2018-02-06 19:47:26.128584,43.3,32.31897735595703,29.975025177001953,994.304931640625,357.0689067068459,0.11012803584636831,165.68467982941831,-48.44217300415039,-12.649352073669434,18.259809494018555,0.053822994232177734,0.0012139629106968641,1.0025688409805298,9.80868935585022e-05,-0.0026497747749090195,0.0019015828147530556
2018-02-06 19:47:27.129414,43.9,32.265663146972656,29.0930118560791,994.319580078125,357.03810084614184,0.09250576759165856,165.44924320872798,-48.060115814208984,-12.839038848876953,17.18538475036621,0.05018630623817444,0.0012139629106968641,1.0030561685562134,-0.0023450590670108795,-0.0008168374188244343,0.00037359632551670074
2018-02-06 19:47:28.162880,43.3,32.28343200683594,29.920499801635742,994.34228515625,357.003115549996,0.05299917302983129,165.54851317812492,-48.16931915283203,-13.052013397216797,17.900009155273438,0.05042875185608864,0.0007283777231350541,1.0054932832717896,0.00040560588240623474,-0.000204562209546566,0.0006779031828045845
2018-02-06 19:47:29.168667,43.3,32.301204681396484,29.327146530151367,994.348876953125,357.0163362349082,0.06755665402865565,165.4555679638994,-47.86695861816406,-12.742877006530762,18.412391662597656,0.05091363936662674,0.0007283777231350541,1.0040310621261597,-0.0047859251499176025,-0.0002048509195446968,0.0012880777940154076
2018-02-06 19:47:30.240336,43.9,32.194580078125,29.769756317138672,994.3154296875,357.022978593876,0.058627489029759804,165.47689181448817,-48.332054138183594,-12.365017890930176,18.12259292602539,0.04800429195165634,0.0016995479818433523,1.0145100355148315,0.0013235360383987427,0.004375758580863476,0.0022032028064131737
2018-02-06 19:47:31.299171,43.9,32.301204681396484,29.394498825073242,994.30322265625,357.04931324199464,0.06760702667378449,165.37967090184222,-47.893672943115234,-12.766436576843262,18.278425216674805,0.04897407442331314,0.0012139629106968641,1.0025688409805298,0.0013228319585323334,-0.0053992122411727905,0.0012864042073488235
2018-02-06 19:47:32.324422,43.3,32.301204681396484,29.71523094177246,994.333984375,357.03228045775194,0.06549366342494073,165.36439859885806,-48.30110549926758,-12.736927032470703,17.648984909057617,0.054792776703834534,0.0009711703169159591,0.9996444582939148,-0.0002047605812549591,9.920820593833923e-05,-0.00024206377565860748
2018-02-06 19:47:33.492516,43.9,32.21234893798828,29.51317024230957,994.3017578125,357.0183022621721,359.95002299557984,165.49436343838508,-47.92324447631836,-12.610721588134766,18.557613372802734,0.05164097994565964,0.00024279257922898978,0.9998881816864014,0.0013208575546741486,-0.0011188918724656105,-0.0017698984593153
2018-02-06 19:47:34.503892,43.3,32.31897735595703,27.964035034179688,994.336669921875,356.98957512685325,0.017874833509074806,165.35042403181623,-48.70058822631836,-13.025341987609863,17.98027229309082,0.05285320803523064,0.002185133285820484,1.0079301595687866,0.002543088048696518,-0.0008172257803380489,0.0009785303846001625
2018-02-06 19:47:35.530229,43.9,32.35451889038086,28.069875717163086,994.32861328125,356.945736838326,0.03991686281433092,165.46663287035483,-47.637935638427734,-11.880779266357422,18.47092056274414,0.05552011355757713,0.0012139629106968641,1.004762053489685,-0.002037450671195984,-0.0008153566159307957,-0.00024451036006212234
2018-02-06 19:47:36.671573,43.9,32.37228775024414,29.57411003112793,994.3310546875,356.93105705425234,0.036616067176216474,165.7604129669354,-48.17062759399414,-12.428556442260742,18.919233322143555,0.053822994232177734,0.0012139629106968641,1.0042747259140015,-0.0011209696531295776,0.0019345702603459358,6.039906293153763e-05
2018-02-06 19:47:37.674643,43.9,32.28343200683594,29.333560943603516,994.344482421875,356.91969183291684,0.048771962949414445,165.70838058583826,-48.00801086425781,-12.608201026916504,18.59706687927246,0.05818701907992363,0.0016995479818433523,1.0001319646835327,0.0019343271851539612,-0.0032533197663724422,0.0006701098755002022
2018-02-06 19:47:38.694963,44.4,32.31897735595703,29.56448745727539,994.32080078125,356.95821239228843,0.04426206708070238,165.84900052047047,-48.46010208129883,-12.169292449951172,18.530155181884766,0.05285320803523064,0.0012139629106968641,1.0011066198349,-0.0002030208706855774,-0.004168231971561909,-0.0005526142194867134
2018-02-06 19:47:39.829387,43.3,32.24789047241211,29.028865814208984,994.324462890625,356.984778839952,0.014016276886013455,166.07121389492767,-48.2108039855957,-11.959197044372559,18.47781753540039,0.04945896565914154,0.0019423406338319182,1.0025688409805298,0.0016328617930412292,0.0019414080306887627,0.0003611072897911072
2018-02-06 19:47:40.892665,43.9,32.159034729003906,29.509963989257812,994.332275390625,356.96281871455335,0.04042341405576926,166.0760360084817,-47.74497604370117,-11.932090759277344,17.446752548217773,0.053338102996349335,0.0012139629106968641,1.0018377304077148,-0.002642270177602768,0.00041625741869211197,5.467236042022705e-05
